t,dim_1,dim_2,dim_3,dim_4,dim_5
265,0.014249717031453855,0.021035907698623187,0.12155850547763565,0.008519276562193076,1.4440880276039044e-6
266,0.01424971703145386,0.021035907687989082,0.12155846720682957,0.00850396360183921,1.4431921237358208e-6
267,0.014249717031453888,0.021035907677374416,0.12155842900567343,0.00848867850487103,1.4422969799442805e-6
268,0.014249717031453888,0.021035907666779055,0.12155839087410591,0.008473421246706431,1.4414025985015877e-6
269,0.014249717031453878,0.021035907656202966,0.1215583528120655,0.008458191802766746,1.440508981674705e-6
270,0.014249717031453876,0.02103590764564624,0.12155831481949089,0.008442990148476858,1.4396161317252513e-6
271,0.01424971703145388,0.021035907635108823,0.12155827689632054,0.008427816259265367,1.4387240509095142e-6
272,0.014249717031453864,0.0210359076245907,0.12155823904249295,0.00841267011056469,1.4378327414784473e-6
273,0.01424971703145386,0.02103590761409182,0.12155820125794665,0.008397551677811223,1.436942205677679e-6
274,0.014249717031453848,0.021035907603612184,0.12155816354262024,0.008382460936445492,1.4360524457475185e-6
275,0.014249717031453848,0.021035907593151774,0.12155812589645179,0.008367397861912282,1.435163463922961e-6
276,0.014249717031453855,0.021035907582710577,0.12155808831938,0.00835236242966078,1.4342752624336908e-6
277,0.014249717031453843,0.02103590757228849,0.12155805081134331,0.00833735461514469,1.4333878435040854e-6
