t,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7
28,0.014515877770647759,0.02160540572363598,0.12423545300427634,0.11167295664628504,0.0034141847228569395,4.394450982482243e-5,2.302256031701974e-7
29,0.014512667009554055,0.02145792776335803,0.12381072138740938,0.10870114959421613,0.0033441857381038605,4.341443868511884e-5,2.292257145340142e-7
30,0.014504534240870642,0.021361503936529337,0.12341280509429539,0.105819465516697,0.003275397069117254,4.2888962523080316e-5,2.2822584823555433e-7
31,0.014490795176224041,0.021304245216127768,0.12306153873708696,0.10302575046931939,0.0032078029612548175,4.2368061361740516e-5,2.27226007694838e-7
32,0.01447187875206226,0.02127462603576622,0.12276848973363227,0.10031788971268839,0.0031413877970714234,4.185171521970286e-5,2.2622619668195713e-7
33,0.014448932634970385,0.021262430434997898,0.12253761238181358,0.09769380719170404,0.0030761360957193345,4.1339904110227214e-5,2.252264193327208e-7
34,0.014423470703542876,0.021259307356155898,0.12236663182160878,0.0951514650198444,0.003012032512359487,4.0832608040368656e-5,2.2422668016374427e-7
35,0.014397086359525187,0.021258989574683675,0.12224876699726825,0.09268886296776685,0.0029490618375694506,4.0329807010067644e-5,2.232269840867411e-7
36,0.014371241841137656,0.021257249841663318,0.12217449207017075,0.09030403795620047,0.0028872089967477317,3.9831481011196753e-5,2.22227336422034e-7
37,0.01434713300599676,0.02125167345622022,0.12213312701422406,0.08799506355384734,0.002826459049530309,3.933761002667795e-5,2.212277429114385e-7
38,0.014325621532155495,0.02124132223661401,0.12211413162862324,0.08576004947907598,0.0027667971891934995,3.884817402949693e-5,2.20228209730256e-7
39,0.014307221978696215,0.021226354166873483,0.1221080474066066,0.08359714110684678,0.0027082087420752625,3.83631529818441e-5,2.192287434987533e-7
40,0.014292129224063286,0.021207648892463394,0.12210708590157857,0.08150451897935745,0.002650679166981093,3.788252683414153e-5,2.1822935129272174e-7
41,0.014280271898556742,0.021186474176685687,0.1221054000180807,0.07948039832125034,0.002594194054594382,3.7406275524105105e-5,2.1723004065340006e-7
42,0.014271378946755512,0.021164214219142028,0.12209909727744536,0.07752302855994181,0.0025387391269044105,3.6934378975943376e-5,2.1623081959696866e-7
