t,μ_1,μ_2,μ_3,μ_4,μ_5,μ_6,σ2_1,σ2_2,σ2_3,σ2_4,σ2_5,σ2_6
33,6.24906619340533,2.1850122752252594,-0.12768422231632098,0.01046801342962038,0.00941703750190963,-0.000606868179643421,0.01442225287145435,0.02122263225116436,0.12247341951665598,0.050877928165180164,0.00020586803447684223,3.772356625266157e-7
34,6.466930784669903,2.1722977597173143,-0.12332462144358616,0.011406684296404589,0.009356348222659858,-0.0006068658862120376,0.014402867969109655,0.021216075099094577,0.12227109526985376,0.05037282608853475,0.0002044452715698471,3.7623611022848297e-7
35,6.683545879721911,2.1600238873221427,-0.1161958359099752,0.012339286239541489,0.009295659027324005,-0.0006068633393744874,0.0143819087380089,0.021214915942803093,0.12212185931794615,0.04987306442616461,0.00020303004351391132,3.752366167655782e-7
36,6.898969387860974,2.148467546039432,-0.1045807880075527,0.013265819263216388,0.009234969942211999,-0.0006068605246317888,0.01436064916783815,0.021214637019066368,0.1220188411548608,0.04937860073036904,0.00020162233016659338,3.7423718729586083e-7
37,7.1132954915451565,2.138077331735015,-0.08629906286712895,0.014186283370948021,0.009174280995801733,-0.0006068574276153182,0.014340208343070402,0.021212346865499998,0.12195334107826691,0.0488893927791719,0.00020022211136564425,3.732378271858621e-7
38,7.326674133413453,2.129519882005151,-0.05976535689298458,0.015100678565972829,0.009113592219051014,-0.000606854034174184,0.01432146158300488,0.021206547975994028,0.12191608182596728,0.04840539857576762,0.00019882936692848253,3.722385420063015e-7
39,7.539329847797036,2.123620364907354,-0.025068392368203418,0.016009004853574812,0.00905290364560782,-0.0006068503304930129,0.014305003308696534,0.021196838644265303,0.1218981872762334,0.047926576347947905,0.00019744407665166236,3.7123933752770535e-7
40,7.751569245690234,2.1211950760260625,0.016476228297625833,0.01691126224375725,0.008992215311778861,-0.0006068463032223801,0.014291150413039357,0.021183597087765814,0.12189186284423048,0.04745288454754845,0.0001960662203104453,3.7024021971617283e-7
41,7.963773986149155,2.1229287508081693,0.06276823903565198,0.017807450752796158,0.00893152725628006,-0.0006068419395971885,0.014279974078249366,0.021167683856676753,0.12189079095036986,0.04698428184988468,0.00019469577765837475,3.6924119472924685e-7
42,8.176383703667293,2.129296097875028,0.1112831821918169,0.01869757040478017,0.008870839519843543,-0.000606837227528156,0.014271348606242972,0.021150186339903482,0.1218902805916893,0.04652072715318051,0.0001933327284268719,3.682422689119504e-7
43,8.389872878894085,2.1405193801056273,0.15968447775012565,0.019581621231848204,0.008810152144752057,-0.0006068321556558988,0.014265007415915364,0.0211322181432129,0.12188722403197069,0.04606217957800608,0.0001919770523248832,3.672434487930257e-7
44,8.604726535802495,2.156587202406887,0.20565979639318244,0.020459603274089862,0.008749465174393324,-0.0006068267133664486,0.014260598476470546,0.02111477700388248,0.12187991805764137,0.045608598466715264,0.00019062872903855715,3.6624474108137744e-7
45,8.821416998434682,2.1772569366611805,0.24712017948382956,0.021331516579585177,0.008688778652817412,-0.000606820890769607,0.0142577337232266,0.021098658070946807,0.12186780453874187,0.04515994338287949,0.00018928773823093017,3.6524615266271205e-7
46,9.040381880780554,2.202077059039012,0.2820172080126025,0.02219736120402745,0.008628092624328518,-0.0006068146786418242,0.014256029167262239,0.021084414839333702,0.12185117758136614,0.04471617411072176,0.0001879540595416356,3.6424769059638656e-7
47,9.262003404754143,2.230391203721514,0.3081460496502819,0.023057137211179853,0.008567407133081377,-0.0006068080683362003,0.014255134279567433,0.02107235756440288,0.12183089450924739,0.04427725065454263,0.00018662767258660376,3.632493621124351e-7
48,9.486587134531034,2.2613225212683163,0.3246382592694514,0.02391084467186526,0.008506722222705328,-0.0006068010516590885,0.01425475070337654,0.02106257824109721,0.1218081170370169,0.04384313323815934,0.00018530855695781734,3.622511746088147e-7
49,9.714346598239706,2.293907318225161,0.3316194579508107,0.024758483661598916,0.008446037936101585,-0.0006067936207203798,0.014254641393115504,0.021054991783523477,0.12178409862426584,0.04341378230434136,0.0001839966922230694,3.6125313564882234e-7
50,9.945399589489316,2.327194463072846,0.3291930169465698,0.02560005426032545,0.008385354315416912,-0.0006067857677794173,0.01425463191470087,0.021049384456310778,0.12176002501598522,0.042989158514236035,0.0001826920579256995,3.6025525295863394e-7
51,10.179769307531041,2.3602431610506316,0.31912948477818565,0.026435556550697476,0.008324671402094473,-0.0006067774850931812,0.0142546059244002,0.021045462497990768,0.1217369078705962,0.042569222746805094,0.00018139463358437575,3.5925753442501853e-7
52,10.41739371446465,2.3922896729249468,0.3039059321273167,0.027264990615768418,0.008263989237116114,-0.0006067687647769582,0.014254496845983473,0.02104289591499831,0.12171552631174463,0.04215393609824454,0.00018010439869283934,3.5825998809313825e-7
53,10.658146792483883,2.422817966339023,0.28519715212470903,0.0280883565396896,0.008203307861396324,-0.0006067595987014331,0.014254277568712373,0.02104135436808493,0.12169640812586,0.04174325988143683,0.00017882133271974467,3.572626221645066e-7
54,10.901859293427176,2.4514794881663478,0.26473516152741333,0.02890565440801327,0.008142627316095843,-0.0006067499784223806,0.014253949668661725,0.021040533756698034,0.1216798409081229,0.04133715562536348,0.00017754541510840108,3.562654449949602e-7
55,11.148335767198951,2.4780988875437404,0.24273419757726777,0.02971688430814366,0.008081947642920166,-0.0006067398951371427,0.014253533279741028,0.02104017344025555,0.1216659033863926,0.040935585074544645,0.00017627662527659586,3.55268465092741e-7
56,11.397364309547106,2.5025222369455764,0.21726521538154314,0.030522046333899603,0.008021268884140079,-0.000606729339656713,0.014253058361670729,0.021040064988160433,0.12165450804508088,0.04053851018846817,0.00017501494261640054,3.5427169111661706e-7
57,11.648707979110377,2.524402703883663,0.18694645583824554,0.03132114058605322,0.00796059108240438,-0.0006067183023657139,0.014252557768147026,0.021040053939086662,0.12164544766373572,0.04014589314101051,0.00017376034649395843,3.5327513187400816e-7
58,11.902088235246909,2.543255280209757,0.15164388084382285,0.032114167170808776,0.007899914280544623,-0.0006067067731532277,0.01425206223316488,0.021040036321894853,0.12163844015948752,0.03975769631988273,0.00017251281624935559,3.522787963191895e-7
59,12.157177372524222,2.558581553594052,0.11285234898495572,0.03290112619774957,0.007839238521624783,-0.000606694741333837,0.014251597178046856,0.021039951710450627,0.12163316792459168,0.03937388232604595,0.0001712723311964181,3.5128269355144495e-7
60,12.413605312156273,2.5700325978356218,0.07401466317344553,0.033682017776805254,0.007778563849223192,-0.0006066821955775146,0.014251181097170879,0.021039774423495975,0.1216293094965513,0.03899441397315033,0.0001700388706225804,3.50286832813257e-7
61,12.670984297174789,2.5776037672526484,0.03896868335500588,0.03445684201641726,0.007717890308030908,-0.0006066691238802099,0.014250825200497967,0.02103950420685,0.121626562773938,0.038619254286954355,0.00016881241378871766,3.4929122348846046e-7
62,12.92894529809659,2.581674202110256,0.011387177218297387,0.035225599023312765,0.007657217944545921,-0.0006066555135933598,0.014250533965003427,0.02103915740811583,0.12162466004067528,0.03824836650476142,0.00016759293992902984,3.4829587510039604e-7
63,13.18717555855351,2.582990319870043,-0.006406222634426802,0.03598828890394193,0.007596546807687073,-0.0006066413515116688,0.014250306262077007,0.021038759321368197,0.12162337577788496,0.03788171407484466,0.0001663804282509148,3.4730079731004214e-7
64,13.445448588336548,2.5825309010561814,-0.014152294272286231,0.03674491176781973,0.0075358769492181255,-0.000606626624010597,0.014250136770654558,0.021038338075355826,0.12162252865282516,0.03751926065587026,0.00016517485793484348,3.4630599991410157e-7
65,13.703637071932624,2.5813006481351555,-0.01225156720190564,0.03749546773001902,0.007475208423853445,-0.0006066113172039648,0.014250017444151641,0.02103792018516002,0.12162197922823366,0.03716097011632663,0.0001639762081342686,3.453114928430815e-7
66,13.961712158363891,2.58026421067837,-0.0011502973852704924,0.0382399569116512,0.007414541289233595,-0.0006065954171001807,0.014249938863030252,0.021037527694458037,0.12162162489266456,0.03680680653395654,0.00016278445797555724,3.443172861593545e-7
67,14.219739230122624,2.5803416127371284,0.018251313435311323,0.038978379440912606,0.007353875605839892,-0.000606578909751262,0.014249891366282805,0.02103717670493041,0.12162139333494881,0.036456734195171286,0.00016159958655788124,3.433233900551456e-7
68,14.477871174303427,2.5823628579445237,0.04512798292253422,0.039710735453671216,0.007293211436866909,-0.0006065617813923227,0.014249865908958544,0.021036877015853186,0.12162123563077613,0.03611071759448872,0.00016042157295320043,3.4232981485055876e-7
69,14.736339747031185,2.5870754219475876,0.07872213254499832,0.040437025092974144,0.0072325488480850944,-0.0006065440185665086,0.014249854636068975,0.02103663257131394,0.12162111972453098,0.03576872143394591,0.00015925039620617897,3.413365709915136e-7
70,14.995447667439601,2.595151022454575,0.11784147961580393,0.04115724851034984,0.0071718879076578795,-0.0006065256082369933,0.01424985119466228,0.021036442423466452,0.12162102481180054,0.035430710622527,0.00015808603533416657,3.4034366904770025e-7
71,15.255558865635775,2.60714214875773,0.1615918543164366,0.0418714058658561,0.007111228685934994,-0.0006065065378842619,0.014249850825915917,0.021036301956252636,0.12162093688284072,0.035096650275586914,0.00015692846932718177,3.393511197105028e-7
72,15.517088049548333,2.623511873046156,0.21022168204593328,0.042579497327536464,0.007050571255249649,-0.0006064867955856347,0.014249850289114824,0.021036204164311473,0.1216208454894208,0.034766505714274955,0.00015577767714791113,3.383589337909097e-7
73,15.780497472994924,2.644748110273109,0.264805364597225,0.04328152306934663,0.006989915689913827,-0.0006064663700904862,0.014249847671315697,0.021036140837376205,0.12162074165266705,0.034440242464952565,0.00015463363773170614,3.373671222173985e-7
74,16.046303551612365,2.671446215964213,0.32531976106836064,0.04397748327141946,0.006929262066299937,-0.0006064452509056613,0.01424984213250941,0.021036103554385756,0.12162061673656134,0.03411782625861389,0.00015349632998660546,3.363756960338174e-7
75,16.3150821283138,2.7041992312047793,0.390515392646314,0.04466737812299305,0.006868610462744925,-0.0006064234283896772,0.01424983362830937,0.021036084439031714,0.12162046206467518,0.03379922303030895,0.00015236573279338056,3.353846663972695e-7
76,16.587462101181313,2.743475249003693,0.45962598571212837,0.04535120782297129,0.006807960959293289,-0.0006064008938365086,0.014249822642489328,0.02103607666677706,0.12162026904768172,0.033484398918558075,0.00015124182500556992,3.343940445759701e-7
77,16.864115343275795,2.7896657351079903,0.532671887318186,0.04602897257885125,0.006747313637485382,-0.000606377639542988,0.014249809951583014,0.02103607474143186,0.12162002960633074,0.033173320264771836,0.00015012458544954416,3.334038419471168e-7
78,17.145752975087728,2.843164190158317,0.6095652326847341,0.04670067260619992,0.006686668580249066,-0.0006063536588705164,0.014249796434363611,0.021036074577403484,0.12161973670910528,0.03286595361266788,0.0001490139929245828,3.3241406999476506e-7
79,17.433125029478003,2.9043553283425534,0.6894494261547666,0.04736630812961144,0.00662602587177335,-0.0006063289463064105,0.01424978293105778,0.021036073432908007,0.1216193848871202,0.032562265707687735,0.00014791002620295933,3.314247403076972e-7
80,17.727015728156093,2.9735382042672973,0.7706755680263687,0.04802587938418882,0.006565385597252567,-0.0006063034975173808,0.014249770150994701,0.02103606974141937,0.12161897063394429,0.032262223496410364,0.00014681266403003348,3.304358645772922e-7
81,18.028230953869425,3.0508469825460676,0.8509300729108172,0.048679386616643006,0.00650474784251709,-0.0006062773093834979,0.014249758623122177,0.021036062885324006,0.12161849263978837,0.03196579412596559,0.0001457218851243612,3.294474545954146e-7
82,18.3375784388128,3.136184469139237,0.9276712489207881,0.049326830086392714,0.006444112693532441,-0.0006062503799997206,0.01424974868132311,0.021036052949047677,0.12161795184463813,0.031672944943448876,0.0001446376681778198,3.2845952225230716e-7
83,18.65584348745976,3.229199300690012,0.9988955687565481,0.04996821006521531,0.006383480235889196,-0.0006062227086391621,0.01424974047546474,0.021036040480425074,0.12161735132162138,0.03138364349533217,0.00014355999185573502,3.274720795344874e-7
84,18.98376624720379,3.3293397612940003,1.0629771353337296,0.05060352683611898,0.006322850554367059,-0.0006061942956797327,0.014249733999280291,0.021036026280203693,0.12161669601997817,0.031097857526873524,0.00014248883479702162,3.264851385226593e-7
85,19.32202356752052,3.4358915452053482,1.1185227681743763,0.051232780693135686,0.006262223732557796,-0.0006061651425019385,0.014249729127166337,0.021036011231259425,0.1216159924069173,0.030815554981534723,0.00014142417561436007,3.254987113896523e-7
86,19.671213903563288,3.5480010282813694,1.1658872748192959,0.05185597194002797,0.006201599852545839,-0.0006061352513621688,0.0142497256534431,0.021035996172037632,0.12161524805075305,0.030536704000379465,0.00014036599289432732,3.2451281039832986e-7
87,20.031852112550347,3.664850067740962,1.2063750037153502,0.052473100886414194,0.006140978994914563,-0.0006061046252584955,0.014249723329293779,0.0210359818132338,0.12161447118554419,0.03026127292148991,0.0001393142651976,3.2352744789955846e-7
88,20.40437777033528,3.785750955137662,1.2419453118058428,0.053084167848129006,0.006080361238824427,-0.0006060732678086504,0.014249721894244671,0.02103596869290045,0.12161367029169244,0.0299892302793683,0.00013826897105912003,3.225426363301476e-7
89,20.789171467196223,3.910211918361176,1.2748104107050084,0.0536891731449172,0.006019746662288563,-0.0006060411831545406,0.01424972110052244,0.021035957162893505,0.12161285371913436,0.02972054480434483,0.00013723008898829925,3.2155838821082995e-7
90,21.186575686114935,4.037962406218587,1.3062022795356778,0.05428811710187706,0.005959135342441973,-0.0006060083759006188,0.014249720729828571,0.021035947398633226,0.12161202937121383,0.029455185421985386,0.00013619759746923049,3.2057471614424667e-7
91,21.59691201105003,4.1688550655654,1.3367198775760742,0.054881000049964976,0.00589852735572122,-0.0006059748510797992,0.01424972060297001,0.021035939424262264,0.1216112044590671,0.029193121252489948,0.00013517147496088636,3.1959163281292696e-7
92,22.02049028944406,4.302802438920877,1.3667395924993013,0.05546782232740257,0.005837922777894569,-0.000605940614133301,0.01424972058337482,0.021035933146118922,0.12161038532911271,0.028934321610097458,0.00013415169989734914,3.1860915097729614e-7
93,22.457613497802317,4.43975470802018,1.3958489441235682,0.05604858427961828,0.005777321684086355,-0.0006059056708984563,0.014249720575839578,0.02103592838872242,0.12160957736043106,0.02867875600249066,0.00013313825068805453,3.176272834737008e-7
94,22.908577579877857,4.579620805881639,1.423638870441315,0.05662328626081169,0.0057167241486802125,-0.0006058700275973924,0.014249720521944207,0.021035924928932956,0.12160878492459964,0.028426394130192142,0.00013213110571801866,3.16646043212418e-7
95,23.373667314908527,4.722268759874654,1.4501735253913826,0.05719192863219722,0.005656130245234987,-0.0006058336908176305,0.014249720393492598,0.02103592252540996,0.12160801139792292,0.028177205885965666,0.00013113024334809447,3.156654431756949e-7
96,23.85315461415703,4.867573012462748,1.4752135476042751,0.05775451176282372,0.005595540046429679,-0.000605796667490753,0.014249720185146118,0.02103592094180474,0.12160725921475381,0.02793116135421613,0.0001301356419152369,3.1468549641579644e-7
97,24.347297632762583,5.015384070029116,1.4989877937340308,0.058311036028929786,0.005534953624008811,-0.0006057589648693843,0.014249719907165575,0.02103591996320045,0.12160652995051917,0.027688230810383928,0.00012914727973276064,3.1370621605304666e-7
98,24.856340721412717,5.165575324616083,1.522047456171378,0.058861501813260705,0.005474371048784655,-0.0006057205905043071,0.014249719578908334,0.021035919406127025,0.12160582442383915,0.027448384720342632,0.00012816513509062365,3.1272761527389784e-7
99,25.380518327697803,5.318075287325502,1.5458586848841283,0.059405909504161365,0.005413792390702728,-0.0006056815522277573,0.01424971922347053,0.021035919123016392,0.12160514280848454,0.027211593739796335,0.00012718918625571597,3.1174970732899714e-7
100,25.920065074161634,5.4729590847668925,1.5717795659311378,0.05994425949419016,0.00535321771903847,-0.0006056418581524702,0.014249718863644296,0.021035919002259543,0.12160448474756612,0.026977828713668658,0.00012621941147213933,3.107725055312555e-7
101,26.47522989369332,5.630437651941265,1.6001456522428024,0.060476552181648775,0.005292647102571033,-0.000605601516694141,0.014249718519185186,0.021035918965125563,0.12160384946412284,0.026747060675500128,0.00012525578896152155,3.0979602325393927e-7
102,27.04628448986503,5.790755478986369,1.6314405732624089,0.06100278797123944,0.005232080609614859,-0.0006055605366067792,0.01424971820526097,0.02103591896073883,0.12160323586394899,0.026519260846837915,0.00012429829692332025,3.0882027392875825e-7
103,27.63352742783852,5.954205419385399,1.665543761245454,0.06152296727379292,0.005171518308063684,-0.0006055189270246364,0.014249717931877388,0.021035918960157964,0.12160264262801657,0.0262944006366286,0.00012334691353514514,3.078452710439651e-7
104,28.2372859640343,6.121068269373142,1.7019711559547517,0.06203709050769859,0.005110960265339607,-0.000605476697508119,0.01424971770404197,0.021035918950380404,0.1216020682931055,0.02607245164060549,0.00012240161695307626,3.06871028142457e-7
105,28.857913004138307,6.291576419692527,1.7397072209150077,0.06254515809872788,0.005050406548267666,-0.000605433858083107,0.01424971752242562,0.02103591892886349,0.12160151132023699,0.025853385640677275,0.00012146238531199711,3.0589755881988733e-7
106,29.49577962371663,6.46586070712195,1.7765467139789697,0.06304717048235567,0.004989857222842264,-0.0006053904192693469,0.01424971738430454,0.02103591889893007,0.12160097015123628,0.025637174604317456,0.00012052919672594003,3.0492487672278784e-7
107,30.151258952236066,6.643831444264812,1.8099745067268456,0.06354312810422721,0.004929312353857272,-0.0006053463920833216,0.014249717284601266,0.021035918866229228,0.12160044325421823,0.025423790683949416,0.00011960202928843147,3.039529955466953e-7
108,30.824702576862393,6.8251474307142646,1.8375810867389504,0.06403303142031765,0.004868772004463841,-0.000605301788003266,0.014249717216888022,0.021035918836270835,0.12159992915908421,0.02521320621633092,0.00011868086107284136,3.0298192903427486e-7
109,31.516415917155562,7.009226514653708,1.8581272523529575,0.06451688089615007,0.004808236235727264,-0.0006052566188937223,0.014249717174259546,0.021035918812936753,0.12159942648422511,0.025005393721940126,0.0001177656701327551,3.0201169097347393e-7
110,32.22663997982118,7.19536262409868,1.8720877530667444,0.06499467700386799,0.004747705106413996,-0.0006052108969021041,0.014249717150023374,0.0210359187978092,0.12159893395565316,0.024800325904357698,0.00011685643450233578,3.0104229519565944e-7
111,32.95554753515554,7.382897162309076,1.8807502618001382,0.06546642021968953,0.004687178673029637,-0.0006051646343484921,0.014249717138189111,0.021035918790116934,0.12159845041970566,0.02459797564964787,0.00011595313219669864,3.000737555737726e-7
112,33.703251937621616,7.571300299583674,1.886101041948511,0.06593211102309643,0.004626656989999147,-0.0006051178436301201,0.014249717133763388,0.02103591878710055,0.12159797485036569,0.02439831602574042,0.00011505574121229705,2.991060860204923e-7
113,34.4698234837545,7.760240832935162,1.8904610295724686,0.06639174989522735,0.004566140109970147,-0.0006050705371511699,0.01424971713287581,0.021035918784614485,0.12159750635212169,0.024201320281811413,0.000114164239527316,2.98139300486411e-7
114,35.25531096069027,7.949619652734659,1.896104583575148,0.06684533731877226,0.004505628084196988,-0.0006050227272885574,0.01424971713277008,0.02103591877781576,0.12159704415916711,0.024006961847659415,0.0001132786051020571,2.971734129581974e-7
115,36.059764612751,8.1395650853608,1.9056824781208366,0.06729287377770583,0.004445120962880514,-0.000604974426392427,0.014249717131698085,0.021035918761821818,0.12159658763162644,0.023815214333084575,0.00011239881587934818,2.9620843745679266e-7
116,36.883260770735205,8.330470534728615,1.9214955085137775,0.06773435975672577,0.004384618795619449,-0.0006049256468280519,0.014249717128754434,0.021035918732264028,0.12159613624940657,0.023626051527265587,0.0001115248497849515,2.9524438803559897e-7
117,37.72592660841764,8.522959484543424,1.9443230174195894,0.06816979574280704,0.004324121631737982,-0.0006048764010556861,0.014249717123683114,0.021035918685691386,0.12159568960418864,0.02343944739813391,0.0001106566847279755,2.942812787786825e-7
118,38.58795554938713,8.717733352563007,1.9732946730293008,0.06859918222805866,0.0042636295204095806,-0.0006048267017366221,0.01424971711668246,0.021035918619813437,0.12159524739002302,0.023255376091749776,0.00010979429860129916,2.933191237989817e-7
119,39.469606806392626,8.915406523247142,2.0069414222226327,0.06902251971124802,0.004203142510518159,-0.0006047765618378207,0.014249717108227098,0.02103591853358932,0.12159480939293338,0.0230738119316734,0.00010893766928199279,2.923579372365238e-7
120,40.37119368420433,9.116446475740988,2.0435852216763934,0.06943980869879667,0.004142660650372388,-0.0006047259947169066,0.01424971709891861,0.021035918427186037,0.12159437547989803,0.022894729418339584,0.00010808677463175733,2.9139773325665634e-7
121,41.29306784273888,9.321152885111095,2.0805691787913947,0.06985104970490053,0.004082183987418955,-0.000604675014183636,0.014249717089370492,0.021035918301837087,0.1215939455875447,0.022718103228427548,0.00010724159249735733,2.904385260482772e-7
122,42.235597630684545,9.529559736844433,2.1144802580995545,0.07025624325363823,0.004021712567756373,-0.0006046236345257496,0.014249717080128371,0.021035918159636326,0.12159351971085565,0.02254390821423201,0.00010640210071106702,2.894803298220835e-7
123,43.19913772895779,9.741359712676163,2.1428047063032927,0.07065538987865963,0.003961246435560847,-0.0006045718704864064,0.014249717071622458,0.021035918003296787,0.1215930978921452,0.02237211940303128,0.0001055682770911176,2.8852315880882404e-7
124,44.183999515968594,9.955994118998104,2.1646282449169543,0.07104849012033403,0.0039007856326785865,-0.0006045197371949031,0.014249717064147271,0.0210359178359048,0.12159268021054342,0.022202711996457652,0.00010474009944215582,2.8756702725756407e-7
125,45.19043392694423,10.172812834582665,2.1799789929992306,0.0714355445240184,0.0038403301983858467,-0.00060446725006783,0.014249717057862451,0.021035917660690046,0.12159226677216951,0.022035661369861438,0.00010391754555569425,2.8661194943395046e-7
126,46.218627029276064,10.391168549968372,2.1895647268974945,0.07181655363841287,0.003779880169387627,-0.0006044144247056783,0.01424971705280794,0.021035917480826956,0.12159185770115367,0.021870943071679055,0.00010310059321058231,2.856579396185005e-7
127,47.26870369476698,10.610484733541238,2.1945624386637355,0.0721915180138891,0.0037194355799212778,-0.000604361276794428,0.014249717048927833,0.02103591729927587,0.12159145313161042,0.02170853282279958,0.00010228922017347983,2.847050121048966e-7
128,48.3407370304958,10.830302552757432,2.1963931506956564,0.07256043820256107,0.003658996461897574,-0.0006043078220213057,0.014249717046097914,0.02103591711866839,0.12159105320064166,0.02154840651592607,0.00010148340419932088,2.8375318119827573e-7
129,49.43476136138309,11.050305277579149,2.196328316990002,0.0729233147570001,0.00359856284515715,-0.0006042540760128371,0.01424971704415272,0.021035916941235005,0.12159065804239928,0.0213905402149398,0.00010068312303179605,2.8280246121354616e-7
130,50.550785701051375,11.270303323191454,2.1952273687806394,0.07328014823115514,0.0035381347576673144,-0.0006042000542937966,0.014249717042909657,0.021035916768771125,0.12159026778321223,0.021234910154264472,9.988835440384353e-5,2.81852866473715e-7
131,51.6888043991101,11.490193047994522,2.193821491934147,0.07363093918052338,0.0034777122256535544,-0.0006041457722624783,0.014249717042188382,0.021035916602634982,0.12158988253774304,0.021081492738224364,9.90990760381241e-5,2.8090441130820405e-7
132,52.84880509758577,11.709943929002062,2.1923597890022815,0.07397568816213847,0.0034172952737576323,-0.0006040912451803067,0.014249717041825073,0.021035916443770036,0.12158950240612068,0.020930264540406987,9.831526564752258e-5,2.7995711005120227e-7
133,54.03077363109965,11.929550353572145,2.190264213275011,0.07431439573571537,0.0033568839250607335,-0.0006040364881676132,0.014249717041681096,0.02103591629274534,0.12158912747197595,0.020781202303023178,9.753690093564517e-5,2.790109770400147e-7
134,55.2346923873195,12.148948904026424,2.187011003926126,0.07464706246446386,0.003296478201020189,-0.0006039815161981398,0.014249717041647396,0.021035916149806242,0.12158875780128459,0.020634282936261867,9.676395959730747e-5,2.780660266134125e-7
135,56.46053478655796,12.368023786916556,2.1823123870048824,0.07497368891379745,0.0032360781214258887,-0.0006039263440840726,0.014249717041644912,0.021035916014930444,0.12158839344192267,0.020489483517651404,9.599641931905117e-5,2.771222731100154e-7
136,57.70826123310419,12.586630431493244,2.1748632234617387,0.07529427565260988,0.0031756837043146646,-0.0006038709864538795,0.014249717041622107,0.02103591588788356,0.12158803442382263,0.02034678129141658,9.523425777965324e-5,2.7617973086667226e-7
137,58.9778111532536,12.804493752718354,2.1632649238918,0.07560882325362203,0.003115294965834948,-0.0006038154577198985,0.014249717041550942,0.02103591576827225,0.12158768075963014,0.02020615366783162,9.44774526506279e-5,2.752384142168438e-7
138,60.26908946980201,13.021198806434235,2.147801764993692,0.07591733229237675,0.0030549119200349245,-0.0006037597720212838,0.014249717041421762,0.02103591565559189,0.12158733244575406,0.020067578222577064,9.372598159674967e-5,2.7429833748901215e-7
139,61.581961027440606,13.23635907648156,2.1299917526739116,0.0762198033438383,0.0029945345789534204,-0.0006037039431599101,0.014249717041238046,0.021035915549267255,0.12158698946371264,0.019931032696093594,9.297982227656921e-5,2.7335951500508643e-7
140,62.91625961169381,13.449739847378062,2.1113084262667123,0.07651623698197069,0.0029341629528465947,-0.0006036479845491802,0.014249717041011594,0.021035915448686666,0.12158665178168687,0.019796494992935725,9.223895234293947e-5,2.724219610788314e-7
141,64.27180290278787,13.661253757806016,2.092206713827769,0.07680663377962262,0.00287379705049346,-0.0006035919091891568,0.014249717040758348,0.021035915353228688,0.12158631935619875,0.019663943181122974,9.150334944353522e-5,2.7148569001429367e-7
142,65.64840212291146,13.870858939138866,2.0717759444114034,0.07709099431118122,0.0028134368792678242,-0.0006035357296548196,0.01424971704049504,0.021035915262283236,0.12158599213384735,0.019533355491493484,9.077299122139071e-5,2.7055071610425393e-7
143,67.04585975485932,14.078422455458862,2.04872953913208,0.07736931915365251,0.0027530824450601897,-0.0006034794580820138,0.014249717040236955,0.02103591517526655,0.12158567005303826,0.019404710317054263,9.004785531542761e-5,2.6961705362867363e-7
144,68.46395855292434,14.283682712964842,2.022022077185542,0.07764160888604447,0.002692733752154701,-0.0006034231061362791,0.01424971703999651,0.021035915091631968,0.12158535304566113,0.019277986212330407,8.932791936098878e-5,2.686847168531639e-7
145,69.90244988534394,14.486273575737027,1.9909703396711875,0.07790786408946908,0.0026323908030591067,-0.0006033666849606514,0.014249717039782547,0.021035915010876895,0.12158504103867461,0.019153161892714977,8.861316099037698e-5,2.677537200274571e-7
146,71.36104508873441,14.685760586121146,1.9549037123996056,0.07816808534616905,0.002572053598474497,-0.0006033102051118932,0.014249717039600183,0.02103591493254676,0.1215847339555709,0.019030216233818308,8.790355783339939e-5,2.6682407738389907e-7
147,72.83940870493984,14.88164222479343,1.9134799842479342,0.07842227323929925,0.002511722137247906,-0.0006032536764855171,0.014249717039451267,0.02103591485623729,0.12158443171769767,0.018909128270815572,8.719908751791023e-5,2.658958031359462e-7
148,74.33715340838296,15.0733827515102,1.8668857265114254,0.07867042835193855,0.002451396416377933,-0.0006031971082317311,0.014249717039334905,0.021035914781594556,0.12158413424542504,0.018789877197792883,8.649972767035152e-5,2.649689114766659e-7
149,75.85383923646532,15.260465082935086,1.8159470226579275,0.07891255126607832,0.0023910764311295056,-0.0006031405086714615,0.014249717039248143,0.02103591470831376,0.12158384145915094,0.01867244236709512,8.580545591630937e-5,2.6404341657726585e-7
150,77.38897864501956,15.442454744221765,1.7623945003189423,0.07914864256118863,0.002330762175241386,-0.0006030838852191888,0.014249717039186817,0.021035914636137996,0.12158355328014518,0.018556803288670997,8.511624988106052e-5,2.631193325856192e-7
151,78.9420492951991,15.619090323463409,1.7078829112142624,0.07937870281311159,0.0022704536412898367,-0.0006030272443270717,0.01424971703914611,0.021035914564855467,0.1215832696312365,0.018442939629418124,8.443208719012652e-5,2.6219667362480724e-7
152,80.51251098193258,15.790275883981117,1.6532839615155166,0.07960273259493932,0.0022101508210425297,-0.0006029705914562014,0.014249717039121168,0.02103591449429686,0.12158299043734837,0.01833083121252749,8.37529454698298e-5,2.612754537916726e-7
153,82.09981826593192,15.956002659676141,1.5986439784187587,0.07982073247794415,0.0021498537056992067,-0.0006029139310680791,0.014249717039107454,0.021035914424331746,0.12158271562589627,0.01822045801682836,8.307880234785435e-5,2.6035568715538497e-7
154,83.70342506359489,16.116266517067782,1.543635250136207,0.08003270303312307,0.002089562285981729,-0.0006028572666224759,0.014249717039101073,0.021035914354865484,0.12158244512705893,0.01811180017612936,8.240963545379937e-5,2.594373877560146e-7
