t,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8
127,0.0028231470073943623,0.005014883474099347,0.03541088276318588,0.0227900494549097,0.001126617252439187,0.0001709560898221165,9.908969714951467e-6,2.1994541269523351e-7
128,0.002823146911103419,0.005014863347379679,0.035410790754306136,0.02278914582466198,0.0010992740815922006,0.0001673727432311592,9.788255537726567e-6,2.1895796553128834e-7
129,0.002823146646755731,0.005014847519312365,0.03541069956102819,0.02278858881400169,0.0010729071622998796,0.0001638547199953314,9.668633995843171e-6,2.1797103386203864e-7
130,0.0028231461601696166,0.005014835388512137,0.03541061042488539,0.022788241610373884,0.001047490027026719,0.00016040112638616332,9.550099900825636e-6,2.1698463312001205e-7
131,0.0028231454241541753,0.005014826371383293,0.03541052439245593,0.022787974558538125,0.00102299673131497,0.0001570110768751374,9.432648058514455e-6,2.1599877900409426e-7
132,0.0028231444336590003,0.005014819914906357,0.035410442309363716,0.022787664945360078,0.0009994018468464376,0.00015368369412960557,9.316273269861618e-6,2.1501348748443626e-7
133,0.002823143201135132,0.005014815506507649,0.035410364823108775,0.022787196787184272,0.0009766804538554478,0.00015041810895509078,9.200970330417392e-6,2.1402877479922828e-7
134,0.002823141752213512,0.005014812681166633,0.035410292392815845,0.022786460622219906,0.0009548081338436167,0.00014721346025482572,9.086734030237262e-6,2.1304465745386912e-7
135,0.002823140121780562,0.005014811025986679,0.03541022530416071,0.022785353307548443,0.000933760962487125,0.00014406889499940121,8.97355915405763e-6,2.1206115222179301e-7
136,0.0028231383505034767,0.005014810182499568,0.035410163687861276,0.02278377782029687,0.0009135155025314447,0.00014098356818882836,8.861440481260321e-6,2.1107827614368276e-7
137,0.002823136481834642,0.005014809846995762,0.03541010754034834,0.022781643062813738,0.0008940487967309376,0.00013795664281515842,8.750372785897303e-6,2.100960465272091e-7
138,0.002823134559505179,0.005014809769197623,0.03541005674539503,0.02277886367218286,0.0008753383608847367,0.00013498728982535123,8.640350836687574e-6,2.0911448094621317e-7
139,0.0028231326254994724,0.005014809749586702,0.03541001109573486,0.02277535983378443,0.0008573621769294864,0.00013207468808445008,8.531369397051484e-6,2.0813359724019424e-7
