t,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7
187,-3.6067076437905263,3.752068064259226,5.57216519180733,0.246529432589733,-0.14865052484559282,0.025585612988763547,-0.002138929761118573
188,-3.412133876380518,4.030981439719576,5.243929983280443,0.23912882842529348,-0.14737385800309133,0.025478281863491225,-0.0021375445558162076
189,-3.2040248802237774,4.293473827160006,4.8940243348038495,0.23179192522343317,-0.14610255525981578,0.0253710169872022,-0.0021361400435212243
190,-2.9832287938307536,4.538461783825161,4.524223336848611,0.224518454964939,-0.14483661336970624,0.025263819291234238,-0.0021347160728022027
191,-2.7506457119751797,4.764950621416722,4.13637111885794,0.21730814978426158,-0.14357602904457278,0.025156689719101896,-0.002133272490638411
192,-2.5072231511523455,4.972037857665353,3.7323408573336443,0.21016074197305892,-0.1423207989535667,0.025049629226888175,-0.0021318091426635968
193,-2.2539514153136695,5.158914668924106,3.3140289016196878,0.20307596398032093,-0.14107091972149913,0.024942638783437207,-0.0021303258734091364
194,-1.991858879681802,5.324867048836907,2.8832823035828126,0.19605354841669495,-0.13982638792833252,0.024835719370679812,-0.0021288225265689367
195,-1.7220073068710022,5.469273343258866,2.441871308934447,0.18909322805464093,-0.13858720010735337,0.024728871983739513,-0.0021272989452603684
196,-1.445487329402002,5.5916004099488505,1.9915132999544165,0.18219473583340845,-0.1373533527447596,0.02462209763119826,-0.0021257549723062504
197,-1.1634140838038982,5.691400975079021,1.5339764961458477,0.17535780486021263,-0.13612484227811938,0.024515397335164234,-0.0021241904505118784
198,-0.8769228715806511,5.768316175673896,1.071119018529363,0.16858216841356663,-0.13490166509575804,0.024408772131446623,-0.0021226052229578736
199,-0.5871646104141865,5.822080054470097,0.6048376140123463,0.16186755994371554,-0.1336838175349852,0.024302223069521733,-0.0021209991332845858
200,-0.2953011528325443,5.852521491606426,0.13697155563836222,0.1552137130755972,-0.1324712958811113,0.024195751212581867,-0.0021193720259885633
201,-0.0025005945760709094,5.859561330246234,-0.33072115770430505,0.1486203616124313,-0.13126409636645459,0.024089357637541498,-0.002117723746720522
202,0.29006720267697067,5.84320831314934,-0.7964862784548231,0.14208723953878638,-0.130062215169302,0.023983043434996985,-0.0021160541425835106
203,0.5812350102238838,5.803558894954077,-1.2585277312629297,0.13561408102302183,-0.12886564841263476,0.02387680970910931,-0.0021143630624274245
204,0.8698426582699984,5.740799334012809,-1.7150355195392895,0.12920062041926098,-0.127674392162978,0.02377065757748247,-0.002112650357145481
205,1.15474156324976,5.655206387912874,-2.164189772418611,0.12284659227090164,-0.12648844242937476,0.023664588171007472,-0.0021109158799673083
