t,dim_1,dim_2
537,0.08551359388586427,-0.005215182843425859
538,0.08525237901935327,-0.005208102519634556
539,0.08499148106239854,-0.0052009975542945995
540,0.08473090132226575,-0.005193866095833749
541,0.08447064494687437,-0.005186706483842907
542,0.08421071497537254,-0.005179517139486579
543,0.08395111619176222,-0.005172296648798454
544,0.08369186019353242,-0.00516504409982084
545,0.08343294337952036,-0.005157758320392175
546,0.08317437145878595,-0.005150438340727769
547,0.0829161505338757,-0.005143083410669671
548,0.08265828051189165,-0.005135692688039045
549,0.08240077396402201,-0.005128265869735029
550,0.08214362769050998,-0.005120802402429746
551,0.08188685099261592,-0.005113302106235838
552,0.08163044989159346,-0.0051057650102563955
553,0.08137443157168313,-0.005098191410807078
554,0.0811187998008389,-0.005090581701342556
555,0.08086355627304449,-0.005082936269741674
556,0.08060870779675375,-0.005075255755000611
557,0.08035425931360728,-0.005067540955489722
558,0.08010021742516188,-0.005059792913945288
559,0.07984658433273922,-0.005052012700064591
560,0.07959337465870577,-0.005044202034232381
561,0.07934058689379428,-0.005036362485240175
562,0.07908822634745151,-0.005028495815143933
563,0.0788362905254678,-0.005020603593486363
564,0.07858478697810543,-0.0050126877034443965
565,0.07833372218197864,-0.005004750292854699
566,0.07808309842304478,-0.004996793570050448
567,0.07783291602059217,-0.004988819711048698
568,0.07758317607629944,-0.004980830904109933
569,0.07733388571973607,-0.004972829656603281
570,0.07708504604326961,-0.004964818499414816
571,0.07683666262715898,-0.004956800217669358
572,0.0765887393545408,-0.004948777772837159
573,0.07634128176075684,-0.004940754392747861
574,0.07609427852812736,-0.004932732737008954
575,0.07584773501993704,-0.0049247157377030545
576,0.07560164912513528,-0.004916706233001326
577,0.07535601832576404,-0.00490870695391354
578,0.07511084816631021,-0.004900720934237853
579,0.0748661354484583,-0.00489275108100516
580,0.07462187886635879,-0.0048848002763700075
581,0.07437807537098401,-0.004876871297657045
582,0.07413471792572367,-0.004868966624925203
583,0.07389181109183189,-0.004861089027061084
584,0.07364934669533793,-0.004853240931939919
585,0.07340732365038727,-0.004845424786901074
586,0.07316574386598951,-0.004837643214609592
587,0.0729245982848741,-0.004829898471298868
588,0.07268388973341292,-0.004822193046593331
589,0.07244361448326556,-0.00481452934199691
590,0.07220376017032847,-0.00480690924510862
591,0.07196432195655562,-0.004799334510644471
592,0.07172529889103287,-0.004791806959180793
593,0.07148668639143606,-0.0047843283001352205
594,0.07124847147803016,-0.004776899716169697
595,0.07101065424297565,-0.004769522519741876
596,0.07077322121230767,-0.004762197478080007
597,0.07053617640803723,-0.0047549256898998145
598,0.07029950969942574,-0.004747707880513799
599,0.07006321503971683,-0.0047405446078436185
600,0.06982729174027397,-0.0047334365317209005
601,0.06959172179319166,-0.004726383549573367
602,0.069356502945977,-0.004719385583939034
603,0.06912163285140259,-0.00471244257753583
604,0.06888710412931798,-0.004705554241472237
605,0.06865291224530456,-0.00469872019681165
606,0.06841905124626332,-0.004691939902691036
607,0.068185510068605,-0.0046852123994442375
608,0.06795228815906146,-0.004678536831718878
609,0.06771937646687484,-0.004671912021463476
610,0.06748677444279916,-0.0046653368900579535
611,0.06725446987768606,-0.004658809872621922
612,0.06702246250545549,-0.004652329511255909
613,0.06679074460087603,-0.00464589407843907
614,0.06655930525216706,-0.004639501413382876
615,0.06632814219063828,-0.0046331493487837
616,0.06609725947788966,-0.004626836021919059
617,0.0658666440427191,-0.004620559013350692
618,0.06563629917789171,-0.0046143161590743295
619,0.0654062254801422,-0.0046081054103081776
620,0.06517641984339806,-0.004601924643230589
621,0.06494686807137605,-0.00459577109915998
622,0.0647175715720925,-0.004589642157873088
623,0.06448852757955653,-0.00458353512235408
624,0.06425973651234768,-0.004577447371280516
625,0.06403120046459636,-0.004571376436247587
626,0.06380291473342806,-0.004565319655746862
627,0.06357487841542689,-0.004559274358485445
628,0.06334708803709743,-0.004553237728203768
629,0.0631195542007813,-0.004547207500426796
630,0.06289226855045714,-0.00454118100888468
631,0.06266522718584878,-0.004535155401634362
632,0.062438440854260396,-0.004529128366308709
633,0.062211906264233154,-0.004523097422397471
634,0.06198561824443925,-0.004517059821052532
635,0.06175958861828907,-0.004511013387952713
636,0.06153380785436458,-0.004504955450126556
637,0.06130828296289376,-0.004498883656352171
638,0.06108302149050075,-0.004492795998099011
639,0.06085802620213325,-0.004486690565422724
640,0.06063329313854413,-0.004480565205980537
641,0.06040883405910378,-0.00447441830558129
642,0.060184651485554054,-0.004468248322268509
643,0.05996074231974641,-0.00446205350147102
644,0.059737112799200937,-0.004455832338399936
645,0.05951377172723052,-0.004449583702576327
646,0.05929072173037613,-0.004443306526166446
647,0.05906797737512366,-0.004437000398309355
648,0.05884553876969499,-0.004430664841176607
649,0.05862340543245204,-0.004424299279284655
650,0.05840158253556177,-0.0044179033207464085
651,0.0581800789928015,-0.004411476943372011
652,0.05795889641250616,-0.004405020129341283
653,0.05773803572454973,-0.004398532831236087
654,0.057517507926000556,-0.004392015475281522
655,0.05729731890122839,-0.004385468706776553
656,0.0570774745594812,-0.004378893392951162
657,0.05685797980960251,-0.0043722905751142176
658,0.056638834548220995,-0.004365661220645983
659,0.056420045511190654,-0.0043590065673778456
660,0.05620161134700887,-0.004352327722319059
661,0.05598354220405873,-0.004345626239418562
