t,dim_1,dim_2
567,0.00014051627296181256,2.894613269109135e-7
568,0.0001403913612149743,2.890620118560633e-7
569,0.00014026715605983822,2.886638942321253e-7
570,0.00014014365441438853,2.8826697263888434e-7
571,0.00014002085320550636,2.8787124567341635e-7
572,0.00013989874936896337,2.874767119301323e-7
573,0.00013977733984941502,2.870833700008207e-7
574,0.0001396566216003941,2.866912184746911e-7
575,0.00013953659158430325,2.8630025593841477e-7
576,0.0001394172467724085,2.8591048097616893e-7
577,0.00013929858414483268,2.855218921696782e-7
578,0.0001391806006905482,2.8513448809825676e-7
579,0.00013906329340737005,2.847482673388515e-7
580,0.00013894665930194857,2.843632284660829e-7
581,0.00013883069538976283,2.8397937005228684e-7
582,0.00013871539869511352,2.8359669066755803e-7
583,0.00013860076625111479,2.8321518887978933e-7
584,0.00013848679509968854,2.828348632547155e-7
585,0.000138373482291556,2.8245571235595327e-7
586,0.0001382608248862309,2.8207773474504333e-7
587,0.0001381488199520121,2.817009289814918e-7
588,0.000138037464565976,2.813252936228105e-7
589,0.00013792675581396924,2.8095082722455883e-7
590,0.00013781669079060101,2.8057752834038413e-7
591,0.00013770726659923606,2.802053955220632e-7
592,0.00013759848035198646,2.798344273195427e-7
593,0.00013749032916970464,2.794646222809794e-7
594,0.0001373828101819751,2.790959789527809e-7
595,0.00013727592052710708,2.787284958796466e-7
596,0.00013716965735212673,2.78362171604607e-7
597,0.0001370640178127695,2.779970046690645e-7
598,0.00013695899907347186,2.7763299361283346e-7
599,0.0001368545983073643,2.7727013697418007e-7
