t,μ_pos,μ_vel,μ_acc,σ2_pos,σ2_vel,σ2_acc
243,-554.1562967584357,-55.54710469525205,-3.83766365864817,0.014249717011791436,0.021035901732053695,0.12153721346971512
244,-559.730195540306,-55.93087106359581,-3.9658187227282498,0.014249717011791434,0.021035901732053733,0.12153721346971516
245,-565.3431117376693,-56.32745293860803,-4.077668319097929,0.014249717011791422,0.02103590173205372,0.12153721346971524
246,-570.9962453728103,-56.73521977328935,-4.172298222915051,0.01424971701179143,0.021035901732053743,0.12153721346971531
247,-576.6906288404647,-57.15244959843103,-4.249363196430998,0.014249717011791422,0.02103590173205375,0.12153721346971531
248,-582.4271206181007,-57.57738592074331,-4.3091824018104825,0.014249717011791427,0.02103590173205374,0.12153721346971524
249,-588.2064051236833,-58.00830416344385,-4.35279016449325,0.014249717011791417,0.021035901732053754,0.12153721346971524
250,-594.0289994929215,-58.443583182204826,-4.381302280258966,0.01424971701179142,0.021035901732053754,0.12153721346971531
251,-599.8952643229178,-58.8817134125043,-4.395483032643817,0.014249717011791419,0.02103590173205375,0.12153721346971524
252,-605.8054130841678,-59.32126171755924,-4.396960828640541,0.014249717011791427,0.02103590173205375,0.12153721346971516
253,-611.7595240640223,-59.76095780181767,-4.3884830910714605,0.014249717011791419,0.021035901732053757,0.12153721346971516
254,-617.7575622644106,-60.19980611184473,-4.37277063417158,0.01424971701179142,0.021035901732053757,0.1215372134697152
255,-623.7994067336009,-60.63708317569864,-4.352819207645169,0.014249717011791434,0.021035901732053785,0.1215372134697152
256,-629.8848791540594,-61.072365096214426,-4.332280426589447,0.01424971701179145,0.021035901732053823,0.12153721346971516
257,-636.01377707104,-61.505593138101794,-4.314928083582768,0.01424971701179145,0.021035901732053826,0.1215372134697152
258,-642.1859110316149,-61.93708594505351,-4.304378784603294,0.014249717011791452,0.021035901732053795,0.1215372134697152
259,-648.401141523334,-62.367523821779216,-4.303644445159159,0.014249717011791445,0.0210359017320538,0.12153721346971516
260,-654.6594121294207,-62.7978882643922,-4.314279455953121,0.014249717011791426,0.02103590173205373,0.1215372134697152
261,-660.9607723548135,-63.229316207916575,-4.337332751045252,0.014249717011791422,0.021035901732053712,0.1215372134697152
262,-667.3053906413923,-63.66304948074714,-4.373962310010099,0.01424971701179142,0.021035901732053705,0.1215372134697152
263,-673.6935653996819,-64.10044570960811,-4.424385989982664,0.014249717011791424,0.0210359017320537,0.1215372134697152
264,-680.1257318975752,-64.54288430676716,-4.487243709083222,0.014249717011791426,0.021035901732053695,0.12153721346971529
265,-686.6024565436188,-64.99160867615468,-4.5605990926528,0.014249717011791422,0.02103590173205371,0.12153721346971531
266,-693.1244204029902,-65.44766858427042,-4.642299994887257,0.014249717011791431,0.021035901732053712,0.1215372134697152
267,-699.6923987595408,-65.91189858279465,-4.730608950319332,0.014249717011791436,0.02103590173205372,0.12153721346971524
268,-706.3072416604065,-66.38495947707865,-4.824270664131738,0.014249717011791433,0.021035901732053736,0.12153721346971516
269,-712.969858959193,-66.86738654296751,-4.9219079376290455,0.014249717011791424,0.0210359017320537,0.12153721346971505
270,-719.6812071511155,-67.35957733641273,-5.022175797178933,0.01424971701179141,0.021035901732053674,0.12153721346971505
271,-726.4422757591908,-67.86179491626808,-5.123007246562229,0.014249717011791424,0.02103590173205367,0.12153721346971497
272,-733.254070283911,-68.37409564137613,-5.2219985660857136,0.01424971701179142,0.02103590173205369,0.12153721346971492
273,-740.1175898367371,-68.89629549885083,-5.3168740128712075,0.014249717011791434,0.02103590173205372,0.12153721346971497
274,-747.033803753585,-69.42798290131401,-5.405369854182263,0.014249717011791426,0.021035901732053726,0.12153721346971505
275,-754.0036288922855,-69.96851988797992,-5.486297597695888,0.014249717011791431,0.02103590173205374,0.12153721346971512
276,-761.0279123706749,-70.5171496488365,-5.55993852054296,0.014249717011791445,0.021035901732053754,0.12153721346971524
277,-768.1074270299633,-71.07314350179585,-5.627356642586316,0.014249717011791441,0.021035901732053747,0.1215372134697152
278,-775.2428781632908,-71.63587916696696,-5.68909475698537,0.014249717011791447,0.021035901732053764,0.12153721346971529
279,-782.4349115523328,-72.20478864372119,-5.744682593007659,0.014249717011791448,0.021035901732053792,0.12153721346971531
280,-789.6841138284955,-72.77925690419583,-5.793303257786916,0.014249717011791438,0.021035901732053792,0.12153721346971531
281,-796.9910060350028,-73.35858723116881,-5.834526479665889,0.014249717011791438,0.021035901732053743,0.12153721346971524
282,-804.3560373929298,-73.94203988008837,-5.869042826402344,0.014249717011791443,0.021035901732053754,0.12153721346971524
283,-811.7795865970102,-74.52894416348715,-5.898212176367495,0.014249717011791438,0.021035901732053754,0.1215372134697152
284,-819.2619720750715,-75.11876538179851,-5.922900340399713,0.014249717011791445,0.02103590173205374,0.12153721346971516
285,-826.8034631143682,-75.7110554165719,-5.943184286555443,0.014249717011791431,0.02103590173205372,0.12153721346971516
286,-834.4042845787682,-76.30537384583074,-5.959290588946939,0.014249717011791434,0.02103590173205374,0.12153721346971516
287,-842.0646184167717,-76.90130290528109,-5.971777103568682,0.014249717011791445,0.021035901732053736,0.12153721346971516
288,-849.7846075934757,-77.49848061612818,-5.980998022788133,0.014249717011791445,0.021035901732053747,0.12153721346971516
289,-857.5643606453061,-78.09658041888574,-5.98719146512321,0.014249717011791441,0.021035901732053715,0.12153721346971505
290,-865.4039546438638,-78.69529956594273,-5.990184750724619,0.014249717011791434,0.02103590173205372,0.12153721346971505
291,-873.3034355256533,-79.29431804141599,-5.990223376054521,0.014249717011791424,0.021035901732053715,0.12153721346971505
292,-881.2628184471517,-79.89334037937459,-5.987906946355463,0.014249717011791427,0.021035901732053715,0.12153721346971509
293,-889.2820920211309,-80.49213107423157,-5.983793889394797,0.014249717011791431,0.021035901732053743,0.12153721346971516
294,-897.3612240949955,-81.09051046369378,-5.9773542706951615,0.014249717011791434,0.02103590173205373,0.12153721346971516
295,-905.5001619097173,-81.68824589158505,-5.966710837035366,0.014249717011791433,0.021035901732053722,0.12153721346971516
296,-913.6988200530964,-82.28491697610848,-5.950936734254885,0.014249717011791443,0.02103590173205372,0.12153721346971516
297,-921.9570664339477,-82.88001065039585,-5.929908307400714,0.01424971701179144,0.02103590173205373,0.12153721346971516
298,-930.2747170435174,-83.47300148169843,-5.9044264338661945,0.014249717011791431,0.02103590173205373,0.12153721346971524
299,-938.6515393250994,-84.06344412552386,-5.875815075606331,0.014249717011791419,0.021035901732053695,0.12153721346971524
300,-947.0872628152738,-84.65102563329847,-5.845164086656293,0.014249717011791415,0.021035901732053695,0.1215372134697152
301,-955.5815912027583,-85.23554204180576,-5.814337840298001,0.014249717011791415,0.021035901732053688,0.12153721346971516
302,-964.1342171014581,-85.81697582514548,-5.786161204286692,0.01424971701179141,0.021035901732053688,0.12153721346971516
303,-972.7448454964942,-86.39559194423374,-5.7643272121730496,0.014249717011791424,0.021035901732053715,0.12153721346971516
304,-981.4132263297188,-86.9720246638375,-5.751723268717769,0.01424971701179143,0.02103590173205374,0.1215372134697152
305,-990.1391874136871,-87.54719698897098,-5.749593406821749,0.014249717011791419,0.02103590173205372,0.1215372134697152
306,-998.922655076683,-88.12215632820815,-5.757408278715441,0.014249717011791407,0.021035901732053712,0.12153721346971516
307,-1007.7636577449776,-88.69789715522688,-5.77240075346075,0.014249717011791417,0.021035901732053726,0.12153721346971516
308,-1016.6623094560534,-89.2751372305423,-5.790153808366919,0.01424971701179142,0.021035901732053754,0.1215372134697152
309,-1025.6187739414477,-89.85415261201926,-5.806006236463586,0.014249717011791424,0.02103590173205377,0.12153721346971516
310,-1034.633219229942,-90.43475323669323,-5.816648332900315,0.014249717011791414,0.02103590173205374,0.12153721346971512
311,-1043.7057777941832,-91.0164180711202,-5.820523303945416,0.014249717011791427,0.021035901732053757,0.12153721346971509
312,-1052.8365222134237,-91.59847040309079,-5.8159173980857455,0.014249717011791441,0.021035901732053754,0.12153721346971516
313,-1062.0254488395437,-92.1800621445948,-5.801089790453282,0.014249717011791438,0.02103590173205372,0.12153721346971512
314,-1071.2724605020355,-92.76017112542542,-5.775384653786084,0.014249717011791431,0.021035901732053712,0.12153721346971516
315,-1080.5773545361617,-93.33770959275968,-5.737987954455654,0.014249717011791408,0.021035901732053684,0.12153721346971512
316,-1089.9398154343617,-93.91150839024404,-5.688108081743799,0.014249717011791412,0.021035901732053698,0.12153721346971516
317,-1099.359406812571,-94.48031920058145,-5.625097311372713,0.014249717011791419,0.0210359017320537,0.12153721346971516
318,-1108.8355642186234,-95.0428289339374,-5.548397067886397,0.01424971701179142,0.02103590173205373,0.12153721346971516
319,-1118.3675890964346,-95.59766864303472,-5.457543397069831,0.014249717011791427,0.02103590173205374,0.1215372134697152
320,-1127.9546436790868,-96.14342298491484,-5.352674407543833,0.01424971701179141,0.021035901732053698,0.12153721346971509
321,-1137.5957493518745,-96.67869042761693,-5.23492187212957,0.014249717011791426,0.021035901732053722,0.12153721346971512
322,-1147.2897930113124,-97.20218261604573,-5.107277904314063,0.01424971701179142,0.021035901732053698,0.12153721346971509
323,-1157.0355476688035,-97.71291040705769,-4.974017800272029,0.014249717011791419,0.021035901732053705,0.12153721346971516
324,-1166.8317088026313,-98.210312187253,-4.838417786810093,0.014249717011791427,0.021035901732053726,0.1215372134697152
325,-1176.676932112189,-98.6941539659143,-4.702358640709126,0.014249717011791424,0.021035901732053726,0.12153721346971516
326,-1186.56985930408,-99.16438982975284,-4.567089106110194,0.014249717011791417,0.02103590173205369,0.12153721346971512
327,-1196.5091337338501,-99.62109874000588,-4.433659416874647,0.014249717011791438,0.0210359017320537,0.12153721346971516
328,-1206.4934119064005,-100.06446468118807,-4.30292285993917,0.014249717011791424,0.021035901732053677,0.12153721346971512
329,-1216.5213729907962,-100.49475696648099,-4.175955435515413,0.014249717011791433,0.02103590173205369,0.12153721346971516
330,-1226.591728466883,-100.91235250910428,-4.054081505717885,0.01424971701179144,0.021035901732053698,0.12153721346971516
331,-1236.7032341284216,-101.31776065843925,-3.938976237301063,0.014249717011791438,0.021035901732053712,0.12153721346971516
332,-1246.8547050773043,-101.71165828074781,-3.8321867619781096,0.014249717011791427,0.02103590173205372,0.12153721346971516
333,-1257.0450318403139,-102.09487695541237,-3.734643222652979,0.014249717011791419,0.02103590173205372,0.12153721346971516
334,-1267.2731927531577,-102.46834127602352,-3.6470685795347277,0.014249717011791427,0.02103590173205371,0.12153721346971512
335,-1277.5382622260886,-102.83304813207933,-3.570593963917417,0.01424971701179143,0.02103590173205371,0.12153721346971516
336,-1287.8394200094936,-103.19010752653513,-3.506097371564734,0.01424971701179142,0.021035901732053733,0.12153721346971516
337,-1298.1759612466424,-103.54071726199196,-3.452958793569404,0.014249717011791426,0.021035901732053743,0.12153721346971516
338,-1308.5472977631487,-103.8860131400164,-3.409296137700049,0.01424971701179141,0.021035901732053715,0.12153721346971505
339,-1318.9529455526688,-104.22694275296844,-3.372350172051624,0.01424971701179142,0.021035901732053733,0.12153721346971505
340,-1329.39250157535,-104.56417776970389,-3.3394189627365747,0.014249717011791434,0.021035901732053757,0.12153721346971512
341,-1339.8656164435163,-104.89811966587142,-3.308285966805362,0.014249717011791427,0.021035901732053747,0.12153721346971505
342,-1350.3719698354025,-105.22894826289767,-3.2764033777750172,0.014249717011791434,0.021035901732053778,0.12153721346971505
343,-1360.9112466746465,-105.55658860141406,-3.2411241640269846,0.014249717011791436,0.021035901732053743,0.12153721346971497
344,-1371.4831111547687,-105.88070101864163,-3.2009563301324113,0.014249717011791433,0.021035901732053726,0.12153721346971501
345,-1382.087186035921,-106.2007966527164,-3.1548990621561566,0.014249717011791427,0.02103590173205371,0.12153721346971505
346,-1392.723040196308,-106.51628656001198,-3.102153447572641,0.014249717011791426,0.021035901732053722,0.12153721346971505
347,-1403.39017961931,-106.8265019058726,-3.042584595471326,0.01424971701179142,0.021035901732053698,0.12153721346971512
348,-1414.088042733674,-107.13076036644405,-2.9763681346101496,0.014249717011791426,0.021035901732053674,0.12153721346971516
349,-1424.8160006119099,-107.42839718083498,-2.90404054544506,0.014249717011791433,0.021035901732053698,0.12153721346971516
350,-1435.573360534791,-107.71880123610482,-2.82653528249629,0.014249717011791434,0.02103590173205373,0.1215372134697152
351,-1446.359373337589,-108.00145476480233,-2.745366375351169,0.014249717011791431,0.02103590173205374,0.1215372134697152
352,-1457.17324564672,-108.2759914027078,-2.66164245093223,0.014249717011791438,0.021035901732053747,0.1215372134697152
353,-1468.0141530005312,-108.54215564804242,-2.5760065729775405,0.01424971701179144,0.021035901732053747,0.12153721346971516
354,-1478.8812486018169,-108.79975630521973,-2.489990353963563,0.014249717011791436,0.021035901732053754,0.12153721346971512
355,-1489.7736741860078,-109.04875534030563,-2.405317741503567,0.014249717011791427,0.021035901732053747,0.12153721346971512
356,-1500.6905763087664,-109.28928711414402,-2.3225886768637753,0.014249717011791431,0.021035901732053726,0.12153721346971509
357,-1511.6311179637573,-109.52154598149964,-2.241869257984031,0.014249717011791422,0.021035901732053726,0.12153721346971501
358,-1522.5944819084837,-109.74573290693979,-2.1633088422683664,0.014249717011791431,0.021035901732053743,0.12153721346971512
359,-1533.5798717424616,-109.9620637908992,-2.0867066869276254,0.014249717011791431,0.02103590173205373,0.12153721346971512
360,-1544.5865116542077,-110.17073445940454,-2.0115293331828448,0.014249717011791445,0.021035901732053743,0.1215372134697152
361,-1555.613642744693,-110.3718873927471,-1.9368701500248224,0.014249717011791447,0.021035901732053754,0.12153721346971524
362,-1566.6605158336795,-110.56557440787473,-1.8617415940024302,0.014249717011791445,0.02103590173205374,0.12153721346971524
363,-1577.7263819822654,-110.75174856742005,-1.7857655867606699,0.014249717011791438,0.02103590173205374,0.12153721346971524
364,-1588.810485666928,-110.93032512624016,-1.7088841297885267,0.014249717011791434,0.02103590173205373,0.12153721346971524
365,-1599.9120626027905,-111.10121353910566,-1.6319022426912693,0.014249717011791436,0.02103590173205374,0.1215372134697152
366,-1611.0303434738917,-111.26440376266434,-1.5574970432139448,0.014249717011791431,0.02103590173205373,0.12153721346971516
